charge_date,vendor,amount,currency,invoice_no,subject,messageId,threadId,threadUrl,source,notes
2026-01-26,Apple,2.99,EUR,854082478968,Your invoice from Apple.,19bfaf23f15e6c1a,19bfaf23f15e6c1a,https://mail.google.com/mail/u/0/#inbox/19bfaf23f15e6c1a,no_reply@email.apple.com,iCloud+ 200 GB (Monthly)
2026-01-27,Find My Kids,31.99,EUR,,Your Subscription is Expiring,19bff586e3e0e6b8,19bff586e3e0e6b8,https://mail.google.com/mail/u/0/#inbox/19bff586e3e0e6b8,no_reply@email.apple.com,Subscription expiring; expires on 1 February
2026-01-28,Kebab City Ziepniekkalns,8.6,EUR,,Delivery from Bolt Food,19c049ce61f11c95,19c049ce61f11c95,https://mail.google.com/mail/u/0/#inbox/19c049ce61f11c95,latvia-food@bolt.eu,Parsed total from email body
2026-01-29,YouTube,5.99,EUR,YPC.7RP3-XZWZ-6DGL-CWUX,Your membership of DaisyQ Design,19c0b72c1d7f3d6a,19c0b72c1d7f3d6a,https://mail.google.com/mail/u/0/#inbox/19c0b72c1d7f3d6a,noreply-purchases@youtube.com,VIP Sponsor membership; includes Tax €1.04
2026-01-30,OpenAI,6.1,USD,,Your OpenAI API account has been funded,19c0f3bb518bf1a6,19c0f3bb518bf1a6,https://mail.google.com/mail/u/0/#inbox/19c0f3bb518bf1a6,billing@tm1.openai.com,Charged to card ending 2308 — funded API credits.
2026-01-31,Invoice,65.92,EUR,23919559,Pirkuma apstiprinājums 4818207255,19c137d152508278,19c137d152508278,https://mail.google.com/mail/u/0/#inbox/19c137d152508278,biletes@kase.apollokino.lv,Parsed from PDF OCR
2026-01-31,Decathlon,43,EUR,LV_559164,Paldies par pirkumu,19c152feedf0c127,19c152feedf0c127,https://mail.google.com/mail/u/0/#inbox/19c152feedf0c127,noreply-lv@service.decathlon.com,Order confirmation — total 43.00 EUR extracted from email
2026-01-31,,149.9,EUR,,Paldies! Pirkums Nr. L-FB23DAR6 ir pieņemts,19c1536e83e67707,19c1536e83e67707,https://mail.google.com/mail/u/0/#inbox/19c1536e83e67707,info@ikea.lv,Parsed from PDF OCR
2026-01-31,Apple,22.99,EUR,794084916215,Your invoice from Apple.,19c158acef79b2e0,19c158acef79b2e0,https://mail.google.com/mail/u/0/#inbox/19c158acef79b2e0,no_reply@email.apple.com,ChatGPT Plus (Monthly) subscription — VAT 21%
2026-01-31,Apple,3.99,EUR,860085075077,Your invoice from Apple.,19c188d7a4cf226c,19c188d7a4cf226c,https://mail.google.com/mail/u/0/#inbox/19c188d7a4cf226c,email.apple.com,"Final total €3,99 found in email; VAT 21%"
2026-02-01,Amazon,34.72,EUR,305-0172236-5519513,Ordered: ‘Ryaco Digitaler...’,19c18bf3796b4597,19c18bf3796b4597,https://mail.google.com/mail/u/0/#inbox/19c18bf3796b4597,bestellbestaetigung@amazon.de,Order confirmation
2026-02-01,,149.9,EUR,POS-22-547425,"Paldies, ka iepērcies IKEA! Pasūtījums L-FB23DAR6 ir izpildīts",19c1a8ac83528112,19c1a8ac83528112,https://mail.google.com/mail/u/0/#inbox/19c1a8ac83528112,info@ikea.lv,Parsed from PDF OCR
2026-02-01,Filtru pasaule,104.73,EUR,LV24445,Jūsu pasūtījums no Filtru pasaule ir nosūtīts - rēķins pievienots,19c1d473426e21e4,19c1d473426e21e4,https://mail.google.com/mail/u/0/#inbox/19c1d473426e21e4,info@filtrupasaule.lv,Order LV24445 - total parsed from email
2026-02-02,Amazon,34.72,EUR,305-0172236-5519513,Dispatched: ‘Ryaco Digital Hand Strength...’,19c1dd25fab19c2e,19c1dd25fab19c2e,https://mail.google.com/mail/u/0/#inbox/19c1dd25fab19c2e,versandbestaetigung@amazon.de,Dispatched order — total parsed from email
,Google Invoice,,EUR,Account,Google Cloud Platform & APIs: Your invoice is available for 0120FA-84C9BC-6B6C27,19c1e6243f48889c,19c1e6243f48889c,https://mail.google.com/mail/u/0/#inbox/19c1e6243f48889c,payments-noreply@google.com,Parsed from PDF OCR
2026-02-03,ARMS,305.87,EUR,42178647,[AUTOMATED] - Payment Confirmed at ARMS Portal for Utilities,19c23478b7bac921,19c23478b7bac921,https://mail.google.com/mail/u/0/#inbox/19c23478b7bac921,arms.com.mt,Payment confirmed; Payment ID 15031720
2026-02-03,Bolt,21.47,EUR,6748903-LV1426-187,Delivery from Bolt Food,19c23736f08bc0f1,19c23736f08bc0f1,https://mail.google.com/mail/u/0/#inbox/19c23736f08bc0f1,latvia-food@bolt.eu,Parsed total from email body
2026-02-03,Bolt,2.67,EUR,LV1326-160769,Your Bolt Drive ride with Toyota Yaris Cross on Tuesday,19c24960beeba817,19c24960beeba817,https://mail.google.com/mail/u/0/#inbox/19c24960beeba817,receipts@bolt.eu,Total charged found in email; invoice link present.
2026-02-01,,287.91,EUR,Nr.,Rēķins,19c24d77e4303e18,19c24d77e4303e18,https://mail.google.com/mail/u/0/#inbox/19c24d77e4303e18,mazulitisru@tavirekini.lv,Parsed from PDF OCR
2026-02-05,Bolt,4.53,EUR,LV1326-171209,Your Bolt Drive ride with Toyota Yaris on Thursday,19c2f0a676219d95,19c2f0a676219d95,https://mail.google.com/mail/u/0/#inbox/19c2f0a676219d95,receipts@bolt.eu,"Ride receipt — Total charged 4,53 €"
2026-01-31,,1.2,EUR,Nr.,"SIA ""Mārupes komunālie pakalpojumi"" rēķins par 2026.g. janvāri",19c33d3317045877,19c33d3317045877,https://mail.google.com/mail/u/0/#inbox/19c33d3317045877,horizon@lv.visma.com,Parsed from PDF OCR
2026-02-07,Apple,22.99,EUR,768088017811,Your invoice from Apple.,19c3c5ce7c5f3a90,19c3c5ce7c5f3a90,https://mail.google.com/mail/u/0/#inbox/19c3c5ce7c5f3a90,no_reply@email.apple.com,App Store subscription receipt (Vibecode)
2026-02-08,EsMiluFoto,106.6,EUR,48896,EsMiluFoto.lv jauns pasūtījums №48896,19c3c9ec5f7fb376,19c3c9ec5f7fb376,https://mail.google.com/mail/u/0/#inbox/19c3c9ec5f7fb376,pasutijums@esmilufoto.lv,Payment confirmed - total found in email.
2026-01-02,,75.27,EUR,RE3571800EBVB6101,Rēķins par atkritumu apsaimniekošanu,19c4441c07d7114e,19c4441c07d7114e,https://mail.google.com/mail/u/0/#inbox/19c4441c07d7114e,marupe@ecobaltiavide.lv,Parsed from PDF OCR
2026-02-10,Decathlon,80,EUR,LV_559164,Tas jau ir ceļā,19c462205d49d21e,19c462205d49d21e,https://mail.google.com/mail/u/0/#inbox/19c462205d49d21e,noreply-lv@service.decathlon.com,Total inferred from unit price 40.00 EUR × 2
2026-02-12,Kebab City,10.95,EUR,,Delivery from Bolt Food,19c51cc980fdae9a,19c51cc980fdae9a,https://mail.google.com/mail/u/0/#inbox/19c51cc980fdae9a,latvia-food@bolt.eu,Total charged parsed from email body
2026-02-13,OpenAI,5.97,USD,,Your OpenAI API account has been funded,19c5776b3cc457f7,19c5776b3cc457f7,https://mail.google.com/mail/u/0/#inbox/19c5776b3cc457f7,billing@tm1.openai.com,Charged $5.97 to card ending in 2308 to fund API credits.
2026-02-14,Bolt,23.55,EUR,,Delivery from Bolt Food,19c5d30c46a70ee3,19c5d24f8d1c6129,https://mail.google.com/mail/u/0/#inbox/19c5d24f8d1c6129,latvia-food@bolt.eu,Total charged parsed from email; date from email body
2026-02-15,Kickstarter,87,GBP,,Thanks for submitting your response for Lumenate Nova: The Consciousness-Shifting Light Mask,19c606e6a96398dc,19c606e6a96398dc,https://mail.google.com/mail/u/0/#inbox/19c606e6a96398dc,no-reply_at_kickstarter_com_n8d8wm5yvd_ffc90db4@privaterelay.appleid.com,Amount pledged found in email body; no invoice number
2026-02-18,Etsy,10,GBP,3978107816,Etsy Order confirmation for: £10.00 from: hcstoodt@gmx.de (3978107816),19c7270be2742807,19c7270be2742807,https://mail.google.com/mail/u/0/#inbox/19c7270be2742807,transaction@etsy.com,Order total parsed from email (Order Total £10.00).
2026-02-19,BaoBun Vecrīga,14.22,EUR,8011483-LV1426-485,Delivery from Bolt Food,19c75be700fdf869,19c75be700fdf869,https://mail.google.com/mail/u/0/#inbox/19c75be700fdf869,bolt.eu,Total charged parsed from email body
2026-02-21,Bolt,24,EUR,124634-LV1426-1112,Delivery from Bolt Food,19c814d9f5d04ab8,19c814d9f5d04ab8,https://mail.google.com/mail/u/0/#inbox/19c814d9f5d04ab8,latvia-food@bolt.eu,Total charged parsed from email; invoice link present.
2026-02-22,Gan Bei Spice,76.19,EUR,,Delivery from Bolt Food,19c8612c9aaf66ed,19c8612c9aaf66ed,https://mail.google.com/mail/u/0/#inbox/19c8612c9aaf66ed,latvia-food@bolt.eu,Bolt Food receipt; Total charged found
2026-02-22,Apple,9.99,EUR,774095692794,Your invoice from Apple.,19c870b5a6d5b16e,19c870b5a6d5b16e,https://mail.google.com/mail/u/0/#inbox/19c870b5a6d5b16e,email.apple.com,App Store subscription — 2 TB (monthly)
2026-02-23,n8n,29.04,EUR,74546241-157300022,Your n8n receipt,19c882b48a1d8df1,19c882b48a1d8df1,https://mail.google.com/mail/u/0/#inbox/19c882b48a1d8df1,help@paddle.com,Subscription receipt via Paddle; Amount Paid €29.04
2026-02-24,Apple,28.49,EUR,788096976301,Your invoice from Apple.,19c93b8bc499c414,19c93b8bc499c414,https://mail.google.com/mail/u/0/#inbox/19c93b8bc499c414,no_reply@email.apple.com,Subscription renewal; Simply Piano
2026-02-26,Lumenate,80.01,GBP,#26328,Your Lumenate Order Receipt,19c99214fe9b9cdb,19c99214fe9b9cdb,https://mail.google.com/mail/u/0/#inbox/19c99214fe9b9cdb,orders@lumenate.co,Total parsed from email body
2026-02-26,Apple,2.99,EUR,790097460375,Your invoice from Apple.,19c9aaf15c783338,19c9aaf15c783338,https://mail.google.com/mail/u/0/#inbox/19c9aaf15c783338,no_reply@email.apple.com,iCloud+ 200 GB (monthly) subscription renewal
2026-02-28,Wolt,113.42,EUR,69a3021e061a2e535a4754a0,Purchase receipt,19ca4da8596db057,19ca4da8596db057,https://mail.google.com/mail/u/0/#inbox/19ca4da8596db057,info@wolt.com,Total parsed from email body; Order ID present.
2026-02-28,Wolt,25.6,EUR,69a30271b269555878fcfcec,Purchase receipt,19ca4ff513974712,19ca4da8596db057,https://mail.google.com/mail/u/0/#inbox/19ca4da8596db057,info@wolt.com,Parsed total from email
2026-02-28,Etsy,7.2,GBP,3987530056,Etsy Order confirmation for: £7.20 from: gtonfcakraeymqbt (3987530056),19ca6340338b3e05,19ca6340338b3e05,https://mail.google.com/mail/u/0/#inbox/19ca6340338b3e05,transaction@etsy.com,Order total £7.20; order 3987530056
2026-02-28,Apple,22.99,EUR,804098890800,Your invoice from Apple.,19ca6a9675fa4c82,19ca6a9675fa4c82,https://mail.google.com/mail/u/0/#inbox/19ca6a9675fa4c82,no_reply@email.apple.com,ChatGPT Plus monthly renewal receipt; VAT 21%
2026-03-01,,326.63,EUR,Nr.,Rēķins,19caab072afc62c3,19caab072afc62c3,https://mail.google.com/mail/u/0/#inbox/19caab072afc62c3,mazulitisru@tavirekini.lv,Parsed from PDF OCR
2026-02-28,Apple,5.99,EUR,814099263732,Your invoice from Apple.,19cab65f78effbfb,19cab65f78effbfb,https://mail.google.com/mail/u/0/#inbox/19cab65f78effbfb,no_reply@email.apple.com,Total parsed from email body; VAT 21% included.
,Google Invoice,,EUR,Account,Google Cloud Platform & APIs: Your invoice is available for 0120FA-84C9BC-6B6C27,19caba59659a4822,19caba59659a4822,https://mail.google.com/mail/u/0/#inbox/19caba59659a4822,payments-noreply@google.com,Parsed from PDF OCR
2026-03-02,Arlo,12.99,EUR,VFAG00000011109925,Your invoice from Arlo,19cad5919618495b,19cad5919618495b,https://mail.google.com/mail/u/0/#inbox/19cad5919618495b,noreply@arlo.com,Total €12.99 parsed from email body
2026-03-11,EVOR AB,21.8,EUR,ABV0473074,EVOR AB > rēķins par apsardzes pakalpojumiem,19cad9c3c6da8765,19cad9c3c6da8765,https://mail.google.com/mail/u/0/#inbox/19cad9c3c6da8765,rekini@absecurity.lv,Total parsed from email body; due 2026-03-11
2026-03-02,Bolt,7.6,EUR,,Your Bolt ride on Monday,19cae1aae2a9a4a9,19cae1aae2a9a4a9,https://mail.google.com/mail/u/0/#inbox/19cae1aae2a9a4a9,receipts-latvia@bolt.eu,Ride receipt; total found in email; Apple Pay
2026-03-02,Bolt,7,EUR,,Your Bolt ride on Monday,19cae967e8297b13,19cae1aae2a9a4a9,https://mail.google.com/mail/u/0/#inbox/19cae1aae2a9a4a9,receipts-latvia@bolt.eu,"Total charged 7,00 € parsed from email (no invoice number)"
2026-03-05,Lumenate,80.01,GBP,26328,Your Lumenate Order Has Shipped,19cbf5c66ecc7bc4,19cbf5c66ecc7bc4,https://mail.google.com/mail/u/0/#inbox/19cbf5c66ecc7bc4,orders@lumenate.co,Order shipped; total parsed from email.
2026-03-05,Bolt,8.2,EUR,,Your Bolt ride on Thursday,19cbfb788226bcd5,19cbfb788226bcd5,https://mail.google.com/mail/u/0/#inbox/19cbfb788226bcd5,receipts-latvia@bolt.eu,Total parsed from email; no invoice number
2026-03-06,Bolt,2.67,EUR,LV1326-306088,Your Bolt Drive ride with Toyota Yaris Cross on Friday,19cc21501e496a3c,19cc21501e496a3c,https://mail.google.com/mail/u/0/#inbox/19cc21501e496a3c,receipts@bolt.eu,Total charged parsed from email
2026-03-06,OpenAI,11.8,USD,,Your OpenAI API account has been funded,19cc38b46d000ae2,19cc38b46d000ae2,https://mail.google.com/mail/u/0/#inbox/19cc38b46d000ae2,billing@tm1.openai.com,Charged $11.80 to card ending in 2308 to fund OpenAI API credits.
2026-03-06,Gan Bei Spice,65.01,EUR,,Delivery from Bolt Food,19cc456fd66d46cf,19cc456fd66d46cf,https://mail.google.com/mail/u/0/#inbox/19cc456fd66d46cf,latvia-food@bolt.eu,Total charged found in email; no invoice number
2026-03-06,Bolt,30.5,EUR,,Your Bolt ride on Friday,19cc4ef5043eea92,19cc4ef5043eea92,https://mail.google.com/mail/u/0/#inbox/19cc4ef5043eea92,receipts-latvia@bolt.eu,Total parsed from email body
2026-03-07,Apple,22.99,EUR,662102419916,Your invoice from Apple.,19cc8d30b1263ed5,19cc8d30b1263ed5,https://mail.google.com/mail/u/0/#inbox/19cc8d30b1263ed5,no_reply@email.apple.com,App Store subscription - Vibecode
2026-03-08,Wolt,48.75,EUR,69adbb5a7b80bc62562b6210,Purchase receipt,19ccebd9fcb40c67,19ccebd9fcb40c67,https://mail.google.com/mail/u/0/#inbox/19ccebd9fcb40c67,info@wolt.com,Parsed total from email HTML; Order ID included
2026-03-09,Mārupes Kebabs,18.29,EUR,,Delivery from Bolt Food,19cd3990bf818449,19cd3990bf818449,https://mail.google.com/mail/u/0/#inbox/19cd3990bf818449,latvia-food@bolt.eu,Total charged found in email
0226-75-42,,2.2,EUR,Nr.,"SIA ""Mārupes komunālie pakalpojumi"" rēķins par 2026.g. februāri",19cd7ef62ec0086c,19cd7ef62ec0086c,https://mail.google.com/mail/u/0/#inbox/19cd7ef62ec0086c,horizon@lv.visma.com,Parsed from PDF OCR
2026-03-10,The Urban Cafe,55.24,EUR,,Delivery from Bolt Food,19cd887b878925a3,19cd887b878925a3,https://mail.google.com/mail/u/0/#inbox/19cd887b878925a3,latvia-food@bolt.eu,Total charged parsed from email body
2026-03-13,Etsy,2.63,GBP,3999686132,Etsy Order confirmation for: £2.63 from: 0grzqthm (3999686132),19ce68bf8395958f,19ce68bf8395958f,https://mail.google.com/mail/u/0/#inbox/19ce68bf8395958f,etsy.com,Order total £2.63 parsed from email; Transaction ID 4999690811
2026-03-14,LIVIN,26.99,EUR,ELIV00540703,Pasūtījuma nr. ELIV00540703 apstiprinājums,19cec9cad8d68630,19cec9cad8d68630,https://mail.google.com/mail/u/0/#inbox/19cec9cad8d68630,livin.lv/info@livin.lv,Order confirmation — total parsed from email body
2026-03-14,HSN,29.84,EUR,100082346,HSN: New Order #100082346,19cecba0fbe2a157,19cecba0fbe2a157,https://mail.google.com/mail/u/0/#inbox/19cecba0fbe2a157,orders@hsnstore.com,Order confirmation; grand total parsed from body
,LV814,23.1,EUR,,Apotheka pasūtījuma pavadzīme,19cf6ea1646f07d6,19cf6ea1646f07d6,https://mail.google.com/mail/u/0/#inbox/19cf6ea1646f07d6,info@apotheka.lv,Parsed from PDF OCR
2026-03-14,Livin,26.99,EUR,ELIV00540703,Pasūtījums  nr. ELIV00540703 izsūtīts,19cf906935c17b5b,19cf906935c17b5b,https://mail.google.com/mail/u/0/#inbox/19cf906935c17b5b,info@livin.lv,Order confirmation - total €26.99
2026-03-17,Tower Cafe,14.61,EUR,5961453-LV1426-221,Delivery from Bolt Food,19cfb513efe881cb,19cfb513efe881cb,https://mail.google.com/mail/u/0/#inbox/19cfb513efe881cb,latvia-food@bolt.eu,Total charged 14.61€ found in email; invoice link present
2026-03-21,Rimi,43.57,EUR,69be8d73693f0496bb3d51ce,Your order’s delivered: Rimi Hyper (Mārupe) 21.03.2026,19d1070342c96e88,19d1070342c96e88,https://mail.google.com/mail/u/0/#inbox/19d1070342c96e88,info@wolt.com,Wolt order receipt. Order ID 69be8d73693f0496bb3d51ce
2026-03-21,Apple,69.99,EUR,,Your Subscription is Expiring,19d1180f7ef077cb,19d1180f7ef077cb,https://mail.google.com/mail/u/0/#inbox/19d1180f7ef077cb,no_reply@email.apple.com,Subscription expiring notice — €69.99/year
2026-03-22,Apple,9.99,EUR,760109338129,Your invoice from Apple.,19d1715020a38b09,19d1715020a38b09,https://mail.google.com/mail/u/0/#inbox/19d1715020a38b09,no_reply@email.apple.com,App Store subscription invoice
2026-03-23,n8n,29.04,EUR,74546241-159305028,Your n8n receipt,19d185aa061a2f99,19d185aa061a2f99,https://mail.google.com/mail/u/0/#inbox/19d185aa061a2f99,help@paddle.com,Subscription receipt via Paddle
2026-03-24,AiO.lv,20.44,EUR,2258563,Your order 2258563 status: In process,19d1ebe8e4f1c93f,19d1ebe8e4f1c93f,https://mail.google.com/mail/u/0/#inbox/19d1ebe8e4f1c93f,order@aio.lv,Order email - paid
2026-03-24,Apple,28.49,EUR,766110454874,Your invoice from Apple.,19d238a72045b0e1,19d238a72045b0e1,https://mail.google.com/mail/u/0/#inbox/19d238a72045b0e1,no_reply@email.apple.com,Subscription renewal — Simply Piano
2026-03-26,Apple,2.99,EUR,850111234586,Your invoice from Apple.,19d2a9d4d81317ea,19d2a9d4d81317ea,https://mail.google.com/mail/u/0/#inbox/19d2a9d4d81317ea,email.apple.com,iCloud+ 200 GB (Monthly) renewal
2026-03-26,Bolt,1.17,EUR,LV1226-122996,Your Bolt Scooter ride on Thursday,19d2b4c4a0da7a51,19d2b4c4a0da7a51,https://mail.google.com/mail/u/0/#inbox/19d2b4c4a0da7a51,receipts@bolt.eu,Bolt scooter ride — Total charged 1.17 EUR
2026-03-27,Bolt,9.3,EUR,,Your Bolt ride on Friday,19d3132f38efb43e,19d3132f38efb43e,https://mail.google.com/mail/u/0/#inbox/19d3132f38efb43e,receipts-latvia@bolt.eu,Total extracted from email body
2026-03-28,Bolt,20.2,EUR,,Your Bolt ride on Saturday,19d3255543bb39af,19d3255543bb39af,https://mail.google.com/mail/u/0/#inbox/19d3255543bb39af,receipts-latvia@bolt.eu,Total charged parsed from email body; no invoice number found
2026-03-27,Apple,5.99,EUR,820111730925,Your invoice from Apple.,19d3412921e4b654,19d3412921e4b654,https://mail.google.com/mail/u/0/#inbox/19d3412921e4b654,no_reply@email.apple.com,Subscription renewal — Learning maths Fun kids games
2026-03-29,Amazon,50.34,EUR,028-1547762-3090743,Ordered: ‘Lemongrass Reed Diffuser...’ and 2 more items,19d38ec9cea11f1a,19d38ec9cea11f1a,https://mail.google.com/mail/u/0/#inbox/19d38ec9cea11f1a,bestellbestaetigung@amazon.de,Order confirmation; 3 items
2026-03-30,Anthropic,21.24,EUR,SVYU2MEA-0001,"Your receipt from Anthropic, PBC #2467-0492-5082",19d3efa57ca3d272,19d3efa57ca3d272,https://mail.google.com/mail/u/0/#inbox/19d3efa57ca3d272,invoice+statements@mail.anthropic.com,Paid 2026-03-30; Receipt #2467-0492-5082
2026-03-30,Amazon,15.8,EUR,028-1547762-3090743,Dispatched: ‘COCORRÍNA Room Fragrance...’,19d3f138ac011475,19d3f138ac011475,https://mail.google.com/mail/u/0/#inbox/19d3f138ac011475,versandbestaetigung@amazon.de,Dispatched order; total parsed from email.
2026-03-31,Amazon,34.54,EUR,,Dispatched: ‘Lemongrass Reed Diffuser...’ and 1 more item(s),19d4140aff405f49,19d4140aff405f49,https://mail.google.com/mail/u/0/#inbox/19d4140aff405f49,versandbestaetigung@amazon.de,Dispatched order; total parsed from email body
2026-03-31,Apple,22.99,EUR,698113317432,Your invoice from Apple.,19d455b1f7e2a441,19d455b1f7e2a441,https://mail.google.com/mail/u/0/#inbox/19d455b1f7e2a441,no_reply@email.apple.com,Subscription renewal — ChatGPT Plus
2026-03-31,Apple,3.99,EUR,770113765240,Your invoice from Apple.,19d48efc321b5ecc,19d48efc321b5ecc,https://mail.google.com/mail/u/0/#inbox/19d48efc321b5ecc,no_reply@email.apple.com,Invoice date 2026-03-31; Order MN7NWHJTH2
2026-04-01,Bolt,2.55,EUR,LV1326-433499,Your Bolt Drive ride with Toyota Yaris Cross on Wednesday,19d49f066f919c90,19d49f066f919c90,https://mail.google.com/mail/u/0/#inbox/19d49f066f919c90,receipts@bolt.eu,Parsed total from email (Total charged)
,Google Invoice,,EUR,Account,Google Cloud Platform & APIs: Your invoice is available for 0120FA-84C9BC-6B6C27,19d4e6dff8418aac,19d4e6dff8418aac,https://mail.google.com/mail/u/0/#inbox/19d4e6dff8418aac,payments-noreply@google.com,Parsed from PDF OCR
2026-04-03,AiO,20.44,EUR,2258563,Your order 2258563 status: Handed to VENIPAK Pickup,19d5382305799376,19d5382305799376,https://mail.google.com/mail/u/0/#inbox/19d5382305799376,order@aio.lv,Order status update: Handed to VENIPAK Pickup
2026-04-03,Bolt,5.9,EUR,,Your Bolt ride on Friday,19d53fa245357362,19d53fa245357362,https://mail.google.com/mail/u/0/#inbox/19d53fa245357362,receipts-tallinn@bolt.eu,Ride receipt — total from email body
2026-04-04,Bolt,3.9,EUR,,Your Bolt ride on Saturday,19d57bfc810a4703,19d57bfc810a4703,https://mail.google.com/mail/u/0/#inbox/19d57bfc810a4703,receipts-tallinn@bolt.eu,Ride receipt — total parsed from email body
2026-04-04,Bolt,3.9,EUR,,Your Bolt ride on Saturday,19d586996ca00abb,19d57bfc810a4703,https://mail.google.com/mail/u/0/#inbox/19d57bfc810a4703,receipts-tallinn@bolt.eu,Total charged found in email body
2026-04-07,Apple,22.99,EUR,698116589103,Your invoice from Apple.,19d69d3075546dc9,19d69d3075546dc9,https://mail.google.com/mail/u/0/#inbox/19d69d3075546dc9,no_reply@email.apple.com,Vibecode subscription; incl. VAT 21%
2026-03-31,,3.2,EUR,Nr.,"SIA ""Mārupes komunālie pakalpojumi"" rēķins par 2026.g.martu",19d71fce51a7968e,19d71fce51a7968e,https://mail.google.com/mail/u/0/#inbox/19d71fce51a7968e,horizon@lv.visma.com,Parsed from PDF OCR
2026-04-10,OpenAI,5.91,USD,,Your OpenAI API account has been funded,19d77936f91628f2,19d77936f91628f2,https://mail.google.com/mail/u/0/#inbox/19d77936f91628f2,noreply@tm.openai.com,Charged $5.91 to card ending 2308 to fund API credit.
2026-03-06,,35.24,EUR,RE3571800EBVB6301,Rēķins par atkritumu apsaimniekošanu,19d7890983557da6,19d7890983557da6,https://mail.google.com/mail/u/0/#inbox/19d7890983557da6,marupe@ecobaltiavide.lv,Parsed from PDF OCR
2026-04-28,Apple,5.99,EUR,,Your Subscription is Expiring,19d8367c102579ce,19d8367c102579ce,https://mail.google.com/mail/u/0/#inbox/19d8367c102579ce,no_reply@email.apple.com,Subscription expiring — €5.99/month; expires 2026-04-28
2026-04-14,Apple,5.99,EUR,766119728016,Your invoice from Apple.,19d8e5b200830eaa,19d8e5b200830eaa,https://mail.google.com/mail/u/0/#inbox/19d8e5b200830eaa,no_reply@email.apple.com,"TOTAL 5,99 € parsed from email (Document No. 766119728016)"
2026-04-17,Bolt,7.9,EUR,,Your Bolt ride on Friday,19d9b4704f925334,19d9b4704f925334,https://mail.google.com/mail/u/0/#inbox/19d9b4704f925334,receipts-latvia@bolt.eu,Parsed total from email body
2026-04-21,Bolt,15.9,EUR,,Your Bolt ride on Tuesday,19dad50da7cbbf2b,19dad50da7cbbf2b,https://mail.google.com/mail/u/0/#inbox/19dad50da7cbbf2b,receipts-latvia@bolt.eu,Total charged parsed from email; no invoice number
2026-04-21,Vibecode,22.99,EUR,,Your Subscription is Expiring,19db1f2a6efaec2d,19db1f2a6efaec2d,https://mail.google.com/mail/u/0/#inbox/19db1f2a6efaec2d,no_reply@email.apple.com,Subscription expiring; €22.99/month; expires on 7 May.
2026-04-22,Apple,9.99,EUR,732123300977,Your invoice from Apple.,19db5d991365bf5c,19db5d991365bf5c,https://mail.google.com/mail/u/0/#inbox/19db5d991365bf5c,no_reply@email.apple.com,"Parsed total from email (TOTAL 9,99 €)."
2026-04-24,Invoice,55.16,EUR,24117744,Pirkuma apstiprinājums 4902043775,19dbddbfe79a223e,19dbddbfe79a223e,https://mail.google.com/mail/u/0/#inbox/19dbddbfe79a223e,biletes@kase.apollokino.lv,Parsed from PDF OCR
2026-04-24,Bluehost,29.59,USD,1884036988,Bluehost Order Confirmation,19dbf73b762c6d12,19dbf73b762c6d12,https://mail.google.com/mail/u/0/#inbox/19dbf73b762c6d12,noreply@account.bluehost.com,Order #1884036988
2026-04-24,Apple,28.49,EUR,738124426837,Your invoice from Apple.,19dc31d101866561,19dc31d101866561,https://mail.google.com/mail/u/0/#inbox/19dc31d101866561,no_reply@email.apple.com,Parsed from email body (subscription renewal)
,Invoice,22.49,EUR,24121974,Purchase Confirmation 4458788345,19dc4a8a5711c20e,19dc4a8a5711c20e,https://mail.google.com/mail/u/0/#inbox/19dc4a8a5711c20e,receipt.aklv@apolloclub.email,Parsed from PDF OCR
2026-04-26,Anthropic,103.53,EUR,SVYU2MEA-0002,"Your receipt from Anthropic, PBC #2117-4798-2961",19dca989b051e29b,19dca989b051e29b,https://mail.google.com/mail/u/0/#inbox/19dca989b051e29b,invoice+statements@mail.anthropic.com,"Paid April 26, 2026 — receipt parsed"
2026-04-26,Apple,2.99,EUR,854124976945,Your invoice from Apple.,19dcc6d7ec1d37e8,19dcc6d7ec1d37e8,https://mail.google.com/mail/u/0/#inbox/19dcc6d7ec1d37e8,no_reply@email.apple.com,iCloud+ 200 GB subscription renewal; VAT 21%
2026-05-01,EVOR AB,21.8,EUR,ABV0482450,EVOR AB > rēķins par apsardzes pakalpojumiem,19de2586f7ec49de,19de2586f7ec49de,https://mail.google.com/mail/u/0/#inbox/19de2586f7ec49de,rekini@evor-ab.lv,parsed from email body
2026-04-30,Apple,3.99,EUR,842127246530,Your invoice from Apple.,19de3b3293fe2b7e,19de3b3293fe2b7e,https://mail.google.com/mail/u/0/#inbox/19de3b3293fe2b7e,no_reply@email.apple.com,Parsed total from email (includes VAT)
2026-04-30,Apple,22.99,EUR,774127156632,Your invoice from Apple.,19de4935aa557f38,19de3b3293fe2b7e,https://mail.google.com/mail/u/0/#inbox/19de3b3293fe2b7e,no_reply@email.apple.com,Subscription renewal — ChatGPT Plus; VAT 21%
,Google Invoice,,EUR,Account,Google Cloud Platform & APIs: Your invoice is available for 0120FA-84C9BC-6B6C27,19de8f04326cc20e,19de8f04326cc20e,https://mail.google.com/mail/u/0/#inbox/19de8f04326cc20e,payments-noreply@google.com,Parsed from PDF OCR
